,lon,lat,properties
27253,-73.993872,40.672841,yellow-16
27254,-73.993473,40.672649,yellow-16
27255,-73.993379,40.672604,yellow-16
27256,-73.993305,40.672568,yellow-16
27257,-73.992912,40.672377,yellow-16
27258,-73.992807,40.672326,yellow-16
27259,-73.99144,40.671661,yellow-16
27260,-73.991136,40.671513,yellow-16
27261,-73.991023,40.671458,yellow-16
27262,-73.99096,40.671534,yellow-16
27263,-73.990942,40.671555,yellow-16
27264,-73.990755,40.67178,yellow-16
27265,-73.990603,40.671963,yellow-16
27266,-73.990556,40.67202,yellow-16
27267,-73.990517,40.672066,yellow-16
27268,-73.990471,40.672121,yellow-16
27269,-73.990224,40.672417,yellow-16
27270,-73.990055,40.672618,yellow-16
27271,-73.990013,40.672669,yellow-16
27272,-73.989967,40.672724,yellow-16
27273,-73.989554,40.673218,yellow-16
27274,-73.989511,40.67327,yellow-16
27275,-73.989463,40.673327,yellow-16
27276,-73.989444,40.673351,yellow-16
27277,-73.989161,40.673689,yellow-16
27278,-73.988986,40.673899,yellow-16
27279,-73.988813,40.674107,yellow-16
27280,-73.988641,40.674313,yellow-16
27281,-73.988592,40.674372,yellow-16
27282,-73.988233,40.674803,yellow-16
27283,-73.988062,40.675005,yellow-16
27284,-73.988004,40.675077,yellow-16
27285,-73.987905,40.675029,yellow-16
27286,-73.98708,40.67463,yellow-16
27287,-73.986923,40.674555,yellow-16
27288,-73.98667,40.674432,yellow-16
27289,-73.986288,40.674248,yellow-16
27290,-73.985867,40.674045,yellow-16
27291,-73.985769,40.673997,yellow-16
27292,-73.985651,40.673944,yellow-16
27293,-73.985551,40.673898,yellow-16
27294,-73.985539,40.673893,yellow-16
27295,-73.98547,40.673859,yellow-16
27296,-73.984947,40.673605,yellow-16
27297,-73.984592,40.673433,yellow-16
27298,-73.984592,40.673433,yellow-16
27299,-73.984445,40.673361,yellow-16
27300,-73.984212,40.673248,yellow-16
27301,-73.984126,40.673206,yellow-16
27302,-73.983395,40.672851,yellow-16
27303,-73.983283,40.672797,yellow-16
27304,-73.98333,40.67274,yellow-16
27305,-73.983477,40.672564,yellow-16
27306,-73.983687,40.672312,yellow-16
27307,-73.983737,40.672252,yellow-16
27308,-73.983789,40.67219,yellow-16
27309,-73.983828,40.672143,yellow-16
27310,-73.984241,40.671648,yellow-16
27311,-73.984289,40.671591,yellow-16
27312,-73.984331,40.67154,yellow-16
27313,-73.984741,40.671047,yellow-16
27314,-73.98479,40.670989,yellow-16
27315,-73.984831,40.670941,yellow-16
27316,-73.985246,40.670442,yellow-16
27317,-73.985294,40.670385,yellow-16
27318,-73.985333,40.670338,yellow-16
27319,-73.985744,40.669845,yellow-16
27320,-73.985796,40.669783,yellow-16
